dataset,split,seed,method,run_dir,interval_path,exists,size_bytes,sha1_fast,choices_cp_subdir,picked_component,choices_match
kiba,random,0,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed0/cp_local_constrained_lcb_target_aacomp_k240_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,298782,89ce44995d5d7262af9d8d81e8b1e88820c5b9fb,cp_local_autosel_target_k240_m50_gamma0_alpha0p1,cp_local_constrained_lcb_target_aacomp_k240_m50_gamma0_alpha0p1,False
kiba,random,0,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed0/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,297795,60dca80497294bc5d14c45f563dbfef3315ed792,,cp_constrained_bonf_C17_delta0p05,
kiba,random,0,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed0/pred_intervals_test_tc_sc.csv.gz,True,3920675,ca823c5b283c1f72204816ebb39430637d9e6186,,pred_intervals_test_tc_sc.csv.gz,
kiba,random,0,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed0/pred_intervals_test_wsc_B.csv.gz,True,3922724,a07c32344189b327bb92adb24f4436f049dae9a6,,pred_intervals_test_wsc_B.csv.gz,
kiba,random,1,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed1/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,313106,b6b6015e34058a8afcec7d112057200c6f107485,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,random,1,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed1/cp_local_autosel_target_k60_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,316588,e94a11cb1edec8b370cceb4b9d6e6e3f524afd99,,cp_local_autosel_target_k60_m50_gamma0_alpha0p1,
kiba,random,1,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed1/cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,316588,49b5f162338d80a30aec7dc5596e7ac2d187c8ed,cp_local_autosel_target_k30_m50_gamma0_alpha0p1,cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p1,False
kiba,random,1,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed1/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,316407,883068c96b7909f49d5c8fd9a6c60c2be544f57d,,cp_constrained_bonf_C17_delta0p05,
kiba,random,1,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed1/pred_intervals_test_tc_sc.csv.gz,True,3923383,efa9ac6fe255e00425d77e123582acde57e59a3e,,pred_intervals_test_tc_sc.csv.gz,
kiba,random,1,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed1/pred_intervals_test_wsc_B.csv.gz,True,3915359,49141bd4da312725238b10f023f1e9491fd9fa23,,pred_intervals_test_wsc_B.csv.gz,
kiba,random,2,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed2/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,318343,2a4fc9ac99fa073b9399a91db645cabe788aeb8d,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,random,2,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed2/cp_local_autosel_target_k60_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,319439,aac5fe8f109851222cd01745ab11661d09507487,,cp_local_autosel_target_k60_m50_gamma0_alpha0p1,
kiba,random,2,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed2/cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p05/pred_intervals_test.csv.gz,True,318118,8e39425edda9aa0026ff00cce5cc7bc1d0805192,cp_local_autosel_target_k30_m50_gamma0_alpha0p1,cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p05,False
kiba,random,2,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed2/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,318118,1b98cacfdaa4f4e0d25e54f7c21e711f5593a0fd,,cp_constrained_bonf_C17_delta0p05,
kiba,random,2,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed2/pred_intervals_test_tc_sc.csv.gz,True,3921940,783b21477b7150b57834e7c0451cdb2ec9c81ab5,,pred_intervals_test_tc_sc.csv.gz,
kiba,random,2,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed2/pred_intervals_test_wsc_B.csv.gz,True,3922388,c031ff7c4e5a860f40f3d1f4c063711d7bec8b64,,pred_intervals_test_wsc_B.csv.gz,
kiba,random,3,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed3/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,317006,7280fd2088e93990f472c96a7748baeb505ef597,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,random,3,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed3/cp_local_autosel_target_k240_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,296381,cbc13862b0a92a0fb231b41568a311cf3d5fa99d,,cp_local_autosel_target_k240_m50_gamma0_alpha0p1,
kiba,random,3,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed3/cp_local_constrained_lcb_target_aacomp_k240_m50_gamma0_alpha0p05/pred_intervals_test.csv.gz,True,299426,a6731990d184a1afeeeacdcf3babf6583175097d,cp_local_autosel_target_k240_m50_gamma0_alpha0p1,cp_local_constrained_lcb_target_aacomp_k240_m50_gamma0_alpha0p05,False
kiba,random,3,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed3/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,296381,cbc13862b0a92a0fb231b41568a311cf3d5fa99d,,cp_constrained_bonf_C17_delta0p05,
kiba,random,3,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed3/pred_intervals_test_tc_sc.csv.gz,True,3924239,a665c0775671e75d213062a99bce5c443add0d45,,pred_intervals_test_tc_sc.csv.gz,
kiba,random,3,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed3/pred_intervals_test_wsc_B.csv.gz,True,3922318,0d4e335b3112e87bd7e0d299fccbe206e240b02e,,pred_intervals_test_wsc_B.csv.gz,
kiba,random,4,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed4/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,314615,18da8f99f5ecf58e5bdd4b54444e7d0a98d4325e,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,random,4,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed4/cp_local_autosel_target_k60_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,315877,fdd3916a0f2bc7fc77ff246fedd05115d19d8a01,,cp_local_autosel_target_k60_m50_gamma0_alpha0p1,
kiba,random,4,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed4/cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p05/pred_intervals_test.csv.gz,True,313705,76142c413933db090d4bf755b4fd0a20cf5b0675,cp_local_autosel_target_k60_m50_gamma0_alpha0p1,cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p05,False
kiba,random,4,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed4/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,313705,3b117895536422f37ecb23f5717d2bbd15601875,,cp_constrained_bonf_C17_delta0p05,
kiba,random,4,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed4/pred_intervals_test_tc_sc.csv.gz,True,3921379,9df31ab24a8ca6e8c32440c16e412d3f0a714e0b,,pred_intervals_test_tc_sc.csv.gz,
kiba,random,4,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed4/pred_intervals_test_wsc_B.csv.gz,True,3915487,dc5c7522567a59832197161502d4c5b67e54ffcf,,pred_intervals_test_wsc_B.csv.gz,
